ZIP,City,County,Population
45771,Racine,Meigs County,"3,426"
43804,Baltic,Holmes County,"3,425"
45064,Somerville,Butler County,"3,373"
45686,Vinton,Gallia County,"3,372"
43154,Stoutsville,Fairfield County,"3,367"
45652,McDermott,Scioto County,"3,360"
43447,Millbury,Wood County,"3,348"
44864,Perrysville,Ashland County,"3,336"
44865,Plymouth,Huron County,"3,287"
45167,Ripley,Brown County,"3,285"
43557,Stryker,Williams County,"3,284"
44666,North Lawrence,Stark County,"3,247"
45831,Continental,Putnam County,"3,233"
45832,Convoy,Van Wert County,"3,230"
45613,Beaver,Pike County,"3,228"
45623,Crown City,Gallia County,"3,203"
43532,Liberty Center,Henry County,"3,192"
43910,Bloomingdale,Jefferson County,"3,191"
45786,Waterford,Washington County,"3,187"
44275,Spencer,Medina County,"3,186"
43310,Belle Center,Hardin County,"3,177"
44880,Sullivan,Ashland County,"3,143"
44428,Kinsman,Trumbull County,"3,102"
43522,Grand Rapids,Wood County,"3,098"
44436,Lowellville,Mahoning County,"3,077"
44040,Gates Mills,Cuyahoga County,"3,063"
45844,Fort Jennings,Putnam County,"3,059"
45629,Franklin Furnace,Scioto County,"3,055"
45784,Vincent,Washington County,"3,002"
43748,Junction City,Perry County,"2,980"
44412,Diamond,Portage County,"2,976"
43046,Millersport,Fairfield County,"2,946"
